M2	e1	P2	omega1	s1pc	s2pc	s3pc	ph1pc	ph2pc	ph3pc	s1sc	s2sc	s3sc	ph1sc	ph2sc	ph3sc
0.5	0.39999999999999997	300	0.41887902047863906	0.06326509215376147	0.18145963591181433	0.0900777237035332	4.042957626770919	2.0871219105901115	2.266534562020362	0.029978256970228174	0.18008678858666166	0.08601540106147042	2.2082523403788827	4.167630309090844	4.40960598075447
0.5	0.44999999999999996	300	0.41887902047863906	0.07277571033772884	0.19412838357454273	0.10401503867915499	4.490765160255601	2.9843204405413566	3.62036592903926	0.025965429539077687	0.19762169039314212	0.10340193243223103	2.65808698334502	-1.3555695880008043	-0.6561110401132928
0.5	0.49999999999999994	300	0.41887902047863906	0.06039794138583675	0.21163337542923397	0.11456499543916605	2.100842366672629	-1.56750016135577	2.8351558535796286	0.037322781722407466	0.2135786341670814	0.11393164796800537	0.19176334836183043	0.19300099903134213	4.626902945932533
0.5	0.5499999999999999	300	0.41887902047863906	0.0734655853953171	0.2288721941917136	0.12239550510383253	-1.4045873764309498	3.7638002421543515	-1.5554336163810387	0.0217639636131932	0.2383224380327682	0.12401540658141788	2.827619122145123	-0.8932791261991166	0.09780841198205666
0.5	0.6	300	0.41887902047863906	0.05764505118236505	0.24963548459231036	0.1336599669364081	2.0072323841522914	4.533066951544125	2.4745098233955973	0.03713581332683534	0.257178779685297	0.13642528290976086	-0.11047342433935639	-0.3097682964115974	3.925514868460696
0.5	0.6499999999999999	300	0.41887902047863906	0.06008028692007439	0.2649187819392548	0.14694404416188425	1.4952437074647273	3.4584438140770684	0.8437511642751406	0.033721064441159326	0.27720743759708866	0.14951374960834019	-0.7266095226572882	-1.5372225184304171	2.1534419144597163
0.5	0.7	300	0.41887902047863906	0.08178382094140253	0.2821873544878952	0.14732440333434585	-1.5298272066786494	3.398286060255413	4.140700891753462	0.0055340742818378585	0.29741396454015034	0.15105939049716172	2.202496325646843	4.501333844580749	-1.0634441607833023
0.5	0.7499999999999999	300	0.41887902047863906	0.06320460906015339	0.29392433167695375	0.16066878092335243	1.4468369760567235	3.3646986868910638	0.659115582982847	0.021265773771872346	0.3108608740801583	0.1679166526049793	-0.6959142981761379	4.33635484760089	1.6450242025383022
0.5	0.7999999999999999	300	0.41887902047863906	0.06653676975911231	0.3112163835756603	0.1671169474200745	0.9887244252359074	2.2753483035764726	-0.9102678234168953	0.010542387407493385	0.3224891170130601	0.17384529930876372	-1.0880549046045866	3.0900570067065316	-0.13434894514129195
0.5	0.85	300	0.41887902047863906	0.052588892088459994	0.3113058299417046	0.14585309511331734	0.0902503796274108	0.2629774733827519	2.354973302874913	0.00558461798574174	0.325171506684996	0.14865846849713063	0.5576403001573892	0.8844770036969724	2.962483859821218
0.5	0.8999999999999999	300	0.41887902047863906	0	0	0	0	0	0	0.027553276690813474	0.3355795395810203	0.16459465877176588	0.588633895904315	1.5602054458072807	4.08184277119251
0.5	0.95	300	0.41887902047863906	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.0	300	0.8377580409572781	0.055519144916730316	0.00671263563834731	0.010739466839585887	4.318789179138902	1.511486051468371	2.801949168226151	0.057005967245894316	0.008543111387699717	0.010977510131277186	3.8254783240086776	2.733123224934582	3.1291578073359614
0.5	0.049999999999999996	300	0.8377580409572781	0.0564958640263024	0.025005818206927426	0.020159425203958987	2.959695519671526	-0.1190699612967815	-0.756293695225572	0.05042506762899152	0.01136567054086342	0.006639129347664023	2.382196125996032	3.3503837570237285	3.9257663670773493
0.5	0.09999999999999999	300	0.8377580409572781	0.06204047836713139	0.04437827516250046	0.03125163428575866	3.041682058107923	0.10380639420876263	-0.4764555131151009	0.04572370270829166	0.03312147572470484	0.01668784832006124	2.326116799773687	3.2517506623188557	3.14882879619029
0.5	0.15	300	0.8377580409572781	0.06681347676340635	0.06491705048826209	0.04366926048247438	1.9516458186259773	4.332485303323214	2.6679158645457677	0.04286548760994093	0.054385086158351865	0.028641236324891885	1.1298800826332211	1.0198570281500672	-0.33558595225286075
0.5	0.19999999999999998	300	0.8377580409572781	0.07439902132222986	0.0845591834821482	0.05532713377431275	-1.4216464435669398	3.6509203004380915	-1.3355186846754237	0.03404434688641972	0.07729647104449085	0.04145323668767174	3.9089290238230117	0.22140484536119115	1.703803171842154
0.5	0.24999999999999997	300	0.8377580409572781	0.0785765952851639	0.10422194779822744	0.06727356574642294	-1.0439256284680485	4.479134857838311	-0.1437816763010801	0.03030362447104849	0.09715937667284849	0.054096816799426815	4.127251262446236	0.9242230452238579	2.7438919345288975
0.5	0.3	300	0.8377580409572781	0.0762842949981361	0.128648743355381	0.07425647895258725	3.704119206284307	1.3185101182253642	1.3369961268390649	0.02679619081307092	0.12298288677178511	0.06354340044005163	2.256370159109612	3.928606348911558	4.051681985464159
0.5	0.35	300	0.8377580409572781	0.09003375743401817	0.14384429694183973	0.0899117322675322	0.5507157619450443	1.291159437941533	4.4337859826578265	0.025042210309663786	0.14089114066124123	0.0817719090395385	-1.080245412887193	3.7651570718563403	0.7025690253469765
0.5	0.39999999999999997	300	0.8377580409572781	0.08852033269631959	0.16463932261420228	0.09873615607383072	2.159919993946388	4.606782292138644	3.0387492784114962	0.02265056419938717	0.1638673656490391	0.0923865162944989	0.2658654037263528	0.646204175504757	-0.8585820112705912
0.5	0.44999999999999996	300	0.8377580409572781	0.09349809458929174	0.17835255787764492	0.10958962565119201	0.010028053227178079	0.187889066725418	2.810938273646848	0.017406935934411245	0.18423628369462122	0.10526482208148197	4.071831375341577	2.4144250554249163	-1.206144044675035
0.5	0.49999999999999994	300	0.8377580409572781	0.09993992967523087	0.1979195643211237	0.11699441453106423	-0.6018396565998548	-1.0523435316017518	0.9386118912390142	0.01541601329196673	0.2077951096618519	0.11601180890117038	2.92632570177506	1.0509287601717705	3.097263323233201
0.5	0.5499999999999999	300	0.8377580409572781	0.10476496386767709	0.22682714971888254	0.12414551066574364	4.594726278519611	2.8845158147046575	3.7617307429874662	0.017043398562017583	0.24226157736984388	0.12581187107885652	1.144907721523013	-1.4053218008294868	-0.47486657338387284
0.5	0.6	300	0.8377580409572781	0.09580671270086089	0.241392185749852	0.12756086604013003	2.7936228613843372	-0.6366656184514441	4.566072196579363	0.022189907206205176	0.2651339895265573	0.1349542767437058	-0.2541005673194267	1.1941437237300783	0.14285294569034981
0.5	0.6499999999999999	300	0.8377580409572781	0.11173948485336517	0.24593993730721897	0.141702639420991	-1.0893240890321196	4.20633109448277	-0.6450990425934012	0.018889429523075665	0.2772860067185862	0.15407705802035163	1.4195039885745158	-0.3923871691204443	1.0675499054624267
0.5	0.7	300	0.8377580409572781	0.110098091079467	0.2611650692795656	0.14177527687644384	-0.8010562990397169	-1.5134092447823262	0.16333525614650335	0.021687287791075063	0.2980529603230719	0.16011140172614616	1.4963924700125553	0.007859801486760038	1.6955827394452267
0.5	0.7499999999999999	300	0.8377580409572781	0.11343337932461427	0.3022524540329765	0.14683348548881495	4.299532927817851	2.1678785154192983	2.621690993601961	0.03307192563882974	0.35282810662718733	0.16451783127001476	-0.4506610953388658	3.5378497574623022	3.985404975295691
0.5	0.7999999999999999	300	0.8377580409572781	0.11580711689599262	0.3010503831172072	0.1785707428885419	1.4238408550964519	3.041024833765168	0.5121477225083026	0.021094658162675486	0.3578983322759023	0.20369108985434975	3.440025136612741	4.236253155246101	1.7270762467247052
0.5	0.85	300	0.8377580409572781	0.09492382872339553	0.321780649693263	0.15206936392169368	2.5273215861127647	-1.3134252803060467	3.3818151914685095	0.02635317720680554	0.379242371872123	0.17482514505263216	3.9761325003152552	-0.31462258753074224	4.381097532825629
0.5	0.8999999999999999	300	0.8377580409572781	0	0	0	0	0	0	0.05532418417205909	0.3607647562489583	0.19782844163230973	1.4633944747603493	2.6527633419347487	-0.3879174405567783
0.5	0.95	300	0.8377580409572781	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.0	300	1.2566370614359172	0.05625963784943253	0.004933108083935804	0.011197785324216494	0.31456242210797475	-0.08341524786808047	3.3988613976111473	0.05973232866139514	0.00894799668668396	0.011679219708369644	-0.15715061101698075	1.3391906146115187	3.8079427880285155
0.5	0.049999999999999996	300	1.2566370614359172	0.05888855837352261	0.02597877616239458	0.021592838049576204	2.5201107588962013	-1.2578802187563902	4.063295404251584	0.05039574183996535	0.011235810027202857	0.0014805724672401056	2.0064973926907568	1.7800221265658531	2.424936847539273
0.5	0.09999999999999999	300	1.2566370614359172	0.06977381008764075	0.04284308674609292	0.03531979050243395	-0.09557212871775844	-0.26637059417948006	2.4895570941002996	0.04498247725479778	0.032517721914835436	0.014162796670576227	-0.6835204457652495	2.8684924641851843	-0.4065163421663076
0.5	0.15	300	1.2566370614359172	0.07630243878974927	0.06264420590806255	0.046047431511166574	-0.7254147725633663	-1.4951174757341323	0.6730121752866478	0.03720264716920976	0.052901448229870314	0.02644583742367024	-1.4148844850302207	1.5743170606855827	3.8599634444441455
0.5	0.19999999999999998	300	1.2566370614359172	0.08073917335610799	0.08339766765104285	0.05591203803101003	3.3738190172236746	0.42357236586859737	0.3471991234333002	0.028620155554160902	0.0726251833284642	0.03684942941718528	2.501607162165521	3.4397927038479255	3.4690351107792075
0.5	0.24999999999999997	300	1.2566370614359172	0.0926404760249	0.10204500935331959	0.06926120615309078	-1.4579512948819209	3.252173982386179	4.646521854741052	0.02367351898589439	0.09400383997215817	0.051526037681260003	3.7712971602148633	-0.08551450131561539	1.3819260032115295
0.5	0.3	300	1.2566370614359172	0.09347456629574827	0.12080834191930555	0.07541999690303064	3.451661581788049	0.5573476469539739	0.5214220289244325	0.018075420666295444	0.11432317791742831	0.06150366475460596	1.9539917353587222	3.4186177739968606	3.4256399434005846
0.5	0.35	300	1.2566370614359172	0.10075949556318259	0.1426660021445396	0.08838740391719294	4.1283528822987305	1.7979838843024063	2.4389334131794405	0.016578832953341425	0.1373209497355434	0.07303970580784178	2.1477271532561577	4.613051890572639	-1.0006046670382247
0.5	0.39999999999999997	300	1.2566370614359172	0.10790960357715032	0.1548553401868913	0.10090786674071443	-0.19580427450161014	-0.49253810710810075	2.159333463169552	0.016629558237745496	0.15448976684012214	0.09024590472280325	3.737228772251373	2.2883127757261534	-1.3349508199890285
0.5	0.44999999999999996	300	1.2566370614359172	0.10698550616360196	0.18408706335334898	0.10678166284825893	2.6647693031248063	-1.1226348574804732	4.262345518762096	0.024648752239936848	0.18411648486646712	0.09734011457351362	0.03864960213390469	1.5892068502005823	0.7234617629243075
0.5	0.49999999999999994	300	1.2566370614359172	0.1163128480889951	0.20247933506261287	0.12380361432698532	2.2132094498208223	4.3474690913493905	2.931346718841076	0.033451808632301475	0.20720281343707558	0.11549822900348039	-0.5163268769282161	0.7111231054965327	-0.6668460184349877
0.5	0.5499999999999999	300	1.2566370614359172	0.1371154814676808	0.20729115015319277	0.13595792133451046	1.0359003429217017	1.9236363138257708	-0.5738955855935577	0.03606228356534537	0.2202041616048488	0.13437741253231217	4.139808088405294	4.479626643721071	1.9812891808840485
0.5	0.6	300	1.2566370614359172	0.1427873472915883	0.22408033143300085	0.14832474803686285	1.2783872278682424	2.4752465646592126	0.18171196849500387	0.044110835725702624	0.24519175092784373	0.15125878971497134	4.29090812755443	-1.3301019152300948	2.688478699798721
0.5	0.6499999999999999	300	1.2566370614359172	0.12901336860670312	0.2602943046091454	0.15745509809992297	2.2913727817042218	4.490886126882208	3.0827853161534744	0.0546012069347141	0.28414364881730136	0.16442780835880375	-0.9592191560617684	0.5323143996274964	-0.8577472018786491
0.5	0.7	300	1.2566370614359172	0.14371263147328822	0.25063597800032794	0.149249515323995	-0.27594500823743	-0.7245439489446314	1.7641632498562143	0.054693187507055326	0.29669916999442547	0.17003480573893856	2.3199091902125275	1.5580205990898068	4.061894186834894
0.5	0.7499999999999999	300	1.2566370614359172	0.15565604391951854	0.26544088354808393	0.15895260566246822	0.5096294546284451	0.7691054131740911	3.9675272513281907	0.05887464885449706	0.32576834901298873	0.19474764214525306	2.955861130648601	2.916192841882453	-0.13110693921566663
0.5	0.7999999999999999	300	1.2566370614359172	0.1741105650600147	0.27840252569391516	0.1835940035794511	1.6592744405632165	3.217700740853893	1.2074364365996118	0.08115169996498763	0.3769339433683515	0.2352805664000981	4.099077667934204	-1.0757187663270562	3.225839530225059
0.5	0.85	300	1.2566370614359172	0.14783252928414045	0.3105647901112544	0.16857419362400758	2.7099644276252994	-1.1213824094230878	4.1694932349616805	0.08128166178772796	0.4533663077052536	0.23396885700184067	-1.2806088460630898	0.6935139463039197	-0.28987293788839097
0.5	0.8999999999999999	300	1.2566370614359172	0.17686314633832384	0.29588902396153144	0.17469070557490576	0.6415068781302538	1.0141168452992844	4.314062358015778	0.09584698816935416	0.49300221836604585	0.2872558445656724	2.3831717851194907	2.618947260629885	-0.3280014975023242
0.5	0.95	300	1.2566370614359172	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.0	300	1.6755160819145563	0.05214482880876459	0.0069465096166216045	0.010617536604470798	2.7200616148904904	-1.3420886580478248	4.43714710731976	0.05651439218360388	0.010403266739575966	0.011263645853039572	2.226513887537691	-0.37534265556924457	-1.5698508524755852
0.5	0.049999999999999996	300	1.6755160819145563	0.05967308839948138	0.027311931361409733	0.02252016122082705	2.7309865516175096	-1.2016517999981005	4.455851063727515	0.04988068181886897	0.015056136999460255	0.0037741735008946856	2.2242133100946333	1.5464959594228194	0.12239775502015485
0.5	0.09999999999999999	300	1.6755160819145563	0.07336996719808414	0.04454626332885051	0.035084765945582304	4.491757339622523	2.171266415594517	3.372817336129213	0.0438690047980782	0.035334809321504436	0.01448426572407028	4.012945238308308	-0.9702285869211466	0.1268637234458878
0.5	0.15	300	1.6755160819145563	0.08066434029797975	0.06332018011652764	0.04762250970258437	1.4624442715440396	2.601937161643347	0.7308396707098906	0.038514708869934876	0.05459878545963917	0.027185924669826975	0.8911677843232573	-0.5545589557912948	3.8217348063089345
0.5	0.19999999999999998	300	1.6755160819145563	0.08921181636405255	0.0821080080325766	0.05923516930725189	0.3211740629179346	0.20596985887554056	3.4494198177586437	0.030803936563582223	0.0738608114927111	0.040351813229174985	-0.3561787698595411	3.396723384301625	0.3500974830598197
0.5	0.24999999999999997	300	1.6755160819145563	0.09805476322247964	0.10266262882746988	0.07117685284928757	-1.4598925909842213	2.868677201439818	4.440403713481134	0.022877631007645626	0.09602381531457371	0.052722320876375614	4.073748722143854	-0.17005542351001016	1.3539900492547365
0.5	0.3	300	1.6755160819145563	0.10173848929417756	0.122746687719836	0.0823823072186723	2.746720586469687	-1.2120597105991473	4.454578557725334	0.019951615501160903	0.11491847633804338	0.06325045968246279	1.5048655643355404	1.9873169703103437	1.3267922275372084
0.5	0.35	300	1.6755160819145563	0.1167417502791848	0.1387801549886009	0.09723538156597715	-1.217555326368681	3.3957247041138885	-1.0714490144292939	0.014184986140068707	0.13498637709852107	0.08015066890004796	3.5513318908148293	0.3683911941469275	2.153050061029383
0.5	0.39999999999999997	300	1.6755160819145563	0.11898892004016345	0.15182836300192182	0.10683876824691892	-0.16639152800241397	-0.7734149051079592	2.038421832185537	0.016611082355535347	0.15421751155432892	0.09303431820387932	4.133205139745807	2.4901062777188643	-0.9978458995057226
0.5	0.44999999999999996	300	1.6755160819145563	0.12570973478200007	0.18249446867026745	0.11424898196700246	4.12557653224174	1.4138090837839568	2.274019339185118	0.02022343745224954	0.1826025912782458	0.10306890597325574	1.7033033864758114	-1.5291958376215489	-0.6882956644893542
0.5	0.49999999999999994	300	1.6755160819145563	0.12887644452295982	0.20094855474795278	0.12228422254974396	2.377519550767311	4.299415746978302	3.29286011943647	0.029992941818163865	0.20688637824286416	0.11621780222688712	0.03658423681086716	1.3447785656985325	0.33106362079666274
0.5	0.5499999999999999	300	1.6755160819145563	0.14856630998445017	0.19296647832519345	0.12873065481246673	3.395165832674781	0.05171091760344796	0.1993000526182258	0.03274648897275789	0.20724944935583378	0.12871181442827653	0.6847971986836671	3.4569461546905544	3.5748120407559014
0.5	0.6	300	1.6755160819145563	0.15427801884259834	0.21395207822514165	0.13883401419977015	3.3437524264201817	-0.10326567098015178	-0.0012191500652225964	0.041185595341332065	0.23124494634628223	0.14071904299003513	0.5627849340591142	3.3129566967448216	3.371509058116616
0.5	0.6499999999999999	300	1.6755160819145563	0.1614763526147593	0.23364575247371244	0.15387987510871834	0.528467231024235	0.5703868891099608	4.044628143612552	0.05055298922459621	0.2562346580510673	0.16277325021402603	4.185644737275355	4.005248067964209	1.1657235438908728
0.5	0.7	300	1.6755160819145563	0.17546796632579245	0.2435244334620163	0.16583955812639775	1.1079179583354926	1.7601705701842139	-0.4314762208237859	0.059534831198345066	0.2779460404402012	0.18166257055577606	-1.5651021438835016	-1.0270428342702362	3.036486016405787
0.5	0.7499999999999999	300	1.6755160819145563	0.1784648424403396	0.25040549175166715	0.16204930390412844	3.436367077762177	0.09307876772048107	0.2720122674175376	0.06368454992616535	0.2952255428245092	0.1851794764365218	0.6992780716699738	3.661897198292337	3.79919500639643
0.5	0.7999999999999999	300	1.6755160819145563	0.18021873404956912	0.25262392880791257	0.16488518805797894	3.3551754421517197	0.06738465748183164	0.12349480360726335	0.07405923887659312	0.311951355507508	0.19934362125397068	0.8012558144940766	3.680292647717275	3.684131386245681
0.5	0.85	300	1.6755160819145563	0.19524556703574636	0.2775209574219874	0.18544550756375364	-0.3561672180751729	-1.1565111704362587	1.5132895071290222	0.08336693804867104	0.3702290134932807	0.24892697690210877	3.582297226005954	2.633248023029352	-1.0505741993342868
0.5	0.8999999999999999	300	1.6755160819145563	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.95	300	1.6755160819145563	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.0	300	2.0943951023931953	0.05280920601743312	0.0066358124166856726	0.010483739861141964	3.0250432682666846	-0.8042292468799864	-0.9624502005822191	0.056717147557113254	0.010045997357831852	0.011154394916166278	2.535986902845898	0.2387881010349143	-0.6637795419204979
0.5	0.049999999999999996	300	2.0943951023931953	0.06524154640927265	0.026240779480066378	0.022795738430606807	4.691762730612157	2.2234919734986156	3.793855162644663	0.053356891742216035	0.020604378771931584	0.009112951722577851	4.309612062975621	-1.1511003325706914	-0.3632685913975224
0.5	0.09999999999999999	300	2.0943951023931953	0.07054569568378284	0.04697081141976331	0.03399563660485073	3.8420352097067685	0.5203917375719607	1.1773275695966976	0.04459311617348624	0.039461018064881004	0.01843149381932376	3.466390689179703	3.6924029175181774	4.042442173085159
0.5	0.15	300	2.0943951023931953	0.0788587764896017	0.06711238834007115	0.046037564751922506	4.16506668602327	1.1749819172980938	2.1813761320976464	0.0400056452302149	0.06069795354426061	0.031030819437697338	3.7765254267673756	4.467614218399353	-1.0265295422541096
0.5	0.19999999999999998	300	2.0943951023931953	0.0905425537189842	0.08502578160016705	0.06029453062133085	4.519971584270955	1.9066061747140917	3.2829927402547314	0.03628956593568023	0.08148229879496179	0.04509313944233722	4.137507476638284	-0.9734187674561305	0.23913941563310587
0.5	0.24999999999999997	300	2.0943951023931953	0.09830586182623591	0.10410866150707641	0.07299142804628812	1.0429277357881266	1.3252577445801237	-0.7947558252791082	0.031242919864511196	0.10099584792324846	0.05846834126699937	0.5542281194328061	-1.4529395761961603	2.5719083702796164
0.5	0.3	300	2.0943951023931953	0.10547538559636506	0.1205967421120232	0.08351905764188242	2.039806352275054	3.3955858499240876	2.2637625404881128	0.026713843258933837	0.12157429893787192	0.07155231317040764	1.5468999715418208	0.6664636268641728	-0.5655976877572171
0.5	0.35	300	2.0943951023931953	0.11078789851257094	0.14114030752287537	0.09314993300573768	4.008240128373286	0.9254124171931335	1.8181999816567886	0.0226938325961027	0.14399419074088748	0.08429665147192555	3.392345620435116	4.6220058711363805	-0.8791024355551836
0.5	0.39999999999999997	300	2.0943951023931953	0.12088062428892463	0.16133084129177166	0.10724635470877361	4.0085729727108355	0.8717301462525354	1.8014092135279738	0.0205107284717686	0.16620299826749194	0.10031738445301422	3.135890672686349	4.644547248974002	-0.8307454931661467
0.5	0.44999999999999996	300	2.0943951023931953	0.12190628386588803	0.18380621704301114	0.11768438004796404	3.1254455694087686	-0.8210979236910783	-0.7496992034217373	0.016152519221389126	0.18986127254393312	0.11009425227374126	2.166729749891074	3.0537489070961836	3.042459757045739
0.5	0.49999999999999994	300	2.0943951023931953	0.13603803106395954	0.19141582768660576	0.1325032220544664	-0.02241012640984835	-0.7797930873839574	2.4240328109488494	0.027812794682506328	0.20824939595833597	0.13209965221435901	-1.1914739831114325	3.239609777991178	0.05767574940653753
0.5	0.5499999999999999	300	2.0943951023931953	0.15758131441489726	0.21232176222392307	0.15521845859181568	-1.2300679603183893	3.0287930718139933	-1.2421976925073328	0.026646004113584275	0.2356422918710923	0.15616477974169024	3.842718148929789	0.8809096908493798	2.8535946079809897
