M2	e1	P2	omega1	s1pp	s2pp	s3pp	ph1pp	ph2pp	ph3pp	s1sp	s2sp	s3sp	ph1sp	ph2sp	ph3sp
0.5	0.49999999999999994	300	1.2566370614359172	0.11940522725940662	0.04249034822293016	0.01278376007452919	3.9164202805344877	1.2524606156913758	-0.9588513385267625	0.07276375844637313	0.07177798577970436	0.037480194697961926	0.8566440116920346	1.2233710571206755	-1.1030491810175291
0.5	0.5499999999999999	300	1.2566370614359172	0.14080872663290653	0.04212352166786296	0.01291056738496713	0.524956855205099	0.9216365571935524	1.471397129858115	0.08731235756798324	0.06963050370193453	0.0399757007377154	3.7775940219956836	0.8438103469447903	1.4209603587565647
0.5	0.6	300	1.2566370614359172	0.1476165433797026	0.03946832642251474	0.011280186122983005	-1.2389234970339946	3.540134047137213	2.3476650379137762	0.08694952269939482	0.07446312112410429	0.03878867565737338	2.0437322148646624	3.3554299510515495	2.2558214430083257
0.5	0.6499999999999999	300	1.2566370614359172	0.17435316319740812	0.04329301401530922	0.012873088146006557	-0.010353444206740755	-0.1987552609153464	-0.16665060265462323	0.09594594016033527	0.06783941388351819	0.04076213375144431	3.303638395625224	-0.42935623514954013	-0.2522148819479153
0.5	0.7	300	1.2566370614359172	0.15960987147643665	0.03392149736348877	0.009379911337967445	4.441913760360189	2.278799318410301	0.49031638136871236	0.08082094869630146	0.07558178090280208	0.03738218362987666	1.5947905794143473	2.0197459797948394	0.32774500160820463
0.5	0.7499999999999999	300	1.2566370614359172	0.18050128665151507	0.03547738674199541	0.009113544443468496	-0.9330781739383339	4.1978786480358155	3.272148191104178	0.08377691735905564	0.07538212062119871	0.03789900446672036	2.562178020108668	3.7645686411305777	3.0769173025387957
0.5	0.7999999999999999	300	1.2566370614359172	0.18632260550694535	0.0351609747072932	0.008220097640921733	1.0078040422903516	1.927846296683923	2.8168947332392062	0.07113518837443067	0.07286393507930854	0.037141514276090304	-1.4535022221545906	1.7614398686746882	3.0029320535003343
0.5	0.85	300	1.2566370614359172	0.1869009661366553	0.029891849987770086	0.00715497936066058	-1.4989969132404455	3.065634281042549	1.605528557122689	0.06123372691475623	0.07320856294521184	0.03310627373869306	2.4726156320564256	2.4397348716110447	1.187226850498904
0.5	0.8999999999999999	300	1.2566370614359172	0.1858758351751654	0.02821584823696967	0.00540956853883294	1.905233922730396	3.7472784047709755	-0.6737762650551403	0.062043794953837814	0.065884629470468	0.02764079022523048	0.6083108463636663	3.4748278544286326	-0.6118672026610256
0.5	0.95	300	1.2566370614359172	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.0	300	1.6755160819145563	0.015040088052630409	0.05932571090649052	0.029636475852462128	-1.5283545643614964	2.6032740737258027	0.8304297342930108	0.014179290801418477	0.060035828392130744	0.025731765363099197	-1.564488807028461	2.611768367201825	0.8218522692569783
0.5	0.049999999999999996	300	1.6755160819145563	0.025556830276030142	0.05812533007207328	0.026898391165151966	3.3718744464696018	0.15050572545734242	3.4104441269334957	0.0029689496442510716	0.061197763592071526	0.025707160291308116	3.9945232272252267	0.1567692765640113	3.4167503141203226
0.5	0.09999999999999999	300	1.6755160819145563	0.03989962601428562	0.057251998065751805	0.027144347936813387	-1.3274228247109376	3.344334307812882	1.9216038910960582	0.010606456792702916	0.06278712962632746	0.02824673748954578	1.5079858471515413	3.3616652137209497	1.9331446178436023
0.5	0.15	300	1.6755160819145563	0.05225047869790336	0.05617312424404445	0.02603342215365992	-1.1397384449260166	3.755624898717585	2.5397035505203633	0.022250881384866368	0.06428438744650435	0.029183238900223445	1.862370682149946	3.801594220342982	2.6009235915883404
0.5	0.19999999999999998	300	1.6755160819145563	0.05992008472204718	0.05459531594619613	0.022703024804406998	3.4707233027599664	0.4163862395106497	3.7952429577808826	0.03140010381328939	0.06492167131754359	0.029654932729564817	0.2647983302410745	0.4304461184582294	3.865177014862968
0.5	0.24999999999999997	300	1.6755160819145563	0.0715106708340756	0.05239713549820082	0.022207642403635496	2.839224652738999	-0.7571709125058831	1.9975444938190774	0.04317267776368505	0.06624742760156725	0.03046646696515222	-0.30932085600847886	-0.7491281660720286	2.1129076034334417
0.5	0.3	300	1.6755160819145563	0.08896788684463929	0.05228436551767614	0.021923603898411397	-1.3791332231378512	3.2597106721574636	1.8014644377707414	0.05838406202154323	0.06730099011509669	0.032463881562242385	1.7262263322724847	3.2833742193847426	1.9031138971061585
0.5	0.35	300	1.6755160819145563	0.10031169093379641	0.05067611966580099	0.020466193417538033	-1.52834819574817	2.939129927499435	1.3259534639100439	0.07001982415357694	0.06917629646787465	0.03379437176392524	1.615217126535197	2.9394544945094983	1.4534227957214965
0.5	0.39999999999999997	300	1.6755160819145563	0.11636017260388441	0.050257011362485934	0.020424970361156054	-0.30107854379650306	-0.8862321725786756	-1.2669002370869564	0.08371075854928275	0.06687994595657355	0.035339052897650096	2.8821399820779883	-0.8629833990070795	-1.0566161211421623
0.5	0.44999999999999996	300	1.6755160819145563	0.12206871693945699	0.04774369330718766	0.018946752694111682	-0.8784791538203827	4.210899277988844	3.221784545730394	0.09204196526095078	0.07100080891350716	0.03511235451969463	2.3090126105732143	4.2233205242704015	3.4480013037119344
0.5	0.49999999999999994	300	1.6755160819145563	0.1290926336384849	0.04516201849211972	0.01627267739523287	2.1583329196242884	4.147567198704248	-0.07520257852280784	0.09971274910562872	0.07352630588374773	0.03472976674250763	-0.8576969005233821	4.172669012389818	0.177105120132595
0.5	0.5499999999999999	300	1.6755160819145563	0.13330789412804647	0.04358767366145483	0.01422330645796279	2.7920703733693903	-0.8704332943155731	1.7086962268912484	0.1058655867909203	0.07578414466959198	0.03473097400198203	-0.20041983997139018	-0.8884979641114191	2.0697180353456046
0.5	0.6	300	1.6755160819145563	0.14500662627415528	0.04140327629210022	0.013049273235188192	3.9031762041537803	1.1550614977942009	-1.2583378073161777	0.11309126109938959	0.07558792811471476	0.037008480256378186	0.9160814664533448	1.1138680869147155	-1.0814921460450955
0.5	0.6499999999999999	300	1.6755160819145563	0.16288500986540777	0.04010070782394469	0.012596450002404766	-1.5417356679331236	2.8783331175647833	1.1868316607840241	0.13001245721499982	0.07835166115703156	0.037713076892216736	1.7816131069128833	2.6997135617703645	1.398752054056881
0.5	0.7	300	1.6755160819145563	0.16007813941367086	0.0380411575671382	0.010858216765455909	2.5524570749905786	-1.3151233204666966	0.994091517537084	0.1334487818159456	0.08081008451984491	0.0369240361754796	-0.3207611807839101	-1.3967182489350733	1.4036857356785784
0.5	0.7499999999999999	300	1.6755160819145563	0.18409202146981282	0.03929795674980209	0.010942577185573215	0.8869672985656611	1.6565811799355599	2.463641148154891	0.15732167831340055	0.07613506620005608	0.042080740924921374	4.328888109585612	1.5267805208416616	2.6923900581111004
0.5	0.7999999999999999	300	1.6755160819145563	0.20847276458477593	0.04202789570768718	0.011223817018268557	-0.44034060231788036	-1.0670671661682352	4.653536454897059	0.17169376405146583	0.08154926342042858	0.04339130610547349	2.9834039704563096	4.624084654782927	4.637873540566869
0.5	0.85	300	1.6755160819145563	0.19564163120153785	0.03627209299067978	0.00878278058158278	1.5121361177322301	2.915749563526084	4.289816766355139	0.16794570117096871	0.08200882771548516	0.04107632516887251	-1.1467940443128521	2.7849016336909775	4.649661092005098
0.5	0.8999999999999999	300	1.6755160819145563	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.95	300	1.6755160819145563	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.0	300	2.0943951023931953	0.016235281082643285	0.06021789080639248	0.030456687962784394	-1.1880415566017997	2.836841768442791	1.2255016304192046	0.014509791409103561	0.060489121364278454	0.02721787142129771	-1.3241894018956422	2.8409242269592183	1.0578188593880353
0.5	0.049999999999999996	300	2.0943951023931953	0.0267737155233579	0.05902323099204252	0.029096813976626272	-1.3721498864619976	2.7839979637841	1.1343116619809044	0.004188790501920345	0.061972916525350516	0.028372248165393927	-0.8978621210564217	2.812206750811562	1.0330418752167967
0.5	0.09999999999999999	300	2.0943951023931953	0.03725995912433242	0.05816805057589631	0.027925850422331172	-0.9670870728473387	3.766686668961742	2.585245819254867	0.0069801816285404	0.06342931565208461	0.02938853835536405	1.737875166490302	3.7773185878695656	2.4700426178233537
0.5	0.15	300	2.0943951023931953	0.04763337188911311	0.05582346648481129	0.026154196139530274	2.3140378647552415	4.21302735240737	0.09147118876055894	0.0162118388175845	0.064034673531595	0.02994884078962491	-0.8597886505675107	4.251087731801491	0.036484011999695067
0.5	0.19999999999999998	300	2.0943951023931953	0.062425256881502036	0.05416577482180903	0.02548622803297356	0.1767462414535512	-0.0806161216888185	-0.06439217577014471	0.026149875477492632	0.06175997577134091	0.031715372268480264	3.3092815473159947	-0.029034268609252425	-0.03786265087128755
0.5	0.24999999999999997	300	2.0943951023931953	0.06773465580833463	0.0534252107381788	0.022024648530568673	3.2685366268115605	-0.18352240733564243	2.8671039455875595	0.030200868143794145	0.06540116766244553	0.030760245086646057	0.21778850015900902	-0.14094746703514316	2.9505291668393276
0.5	0.3	300	2.0943951023931953	0.08372702921591099	0.052037919107202804	0.022444412850552164	0.9222890709138833	1.4300540051026267	2.1566626775643156	0.04020279603398541	0.06674789830177506	0.03278838197840512	4.228777487516735	1.483719425059673	2.2586935230232523
0.5	0.35	300	2.0943951023931953	0.09519455570889544	0.050267900260113324	0.02114737341505512	0.8921380921340258	1.4037756600574338	2.1201219784762175	0.046372159715343975	0.06715827103729688	0.03347385862265208	4.281370212355161	1.460355686131694	2.2550939547997495
0.5	0.39999999999999997	300	2.0943951023931953	0.1013800082255536	0.04867512238395515	0.018771132301041184	2.8348956211813032	-0.9564559663363336	1.6279859031496968	0.047097188235843676	0.06723768672243882	0.03238444708603051	0.046710483183669695	-0.9092203824272915	1.8981839837860348
0.5	0.44999999999999996	300	2.0943951023931953	0.12189337083521992	0.04712952252170148	0.01835826288731161	-1.306557861000799	3.1937184204080307	1.6663164894185045	0.05451805225033005	0.0680581905686759	0.033892532753080754	2.1772925657798905	3.1978789186668743	1.8841340722139996
0.5	0.49999999999999994	300	2.0943951023931953	0.12423050822623012	0.04443447223517258	0.016407131540713965	2.6042553219228504	-1.3854863864760438	0.9919272255160512	0.05420628072674346	0.06906571908446738	0.03160632482622735	0.027983676980770183	-1.3158808438284395	1.3442575474089293
